DateTime,City,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Temperature,Humidity,Wind_Speed,Pressure,Day,Hour,Time_Category
2026-04-15 03:00:00,Bhilai,130,47.29,58.56,289.37,2.89,4.94,79.88,32.5,37,16.5,1007.4,Wednesday,3,Morning
2026-04-15 04:00:00,Bhilai,126,45.81,56.17,280.44,2.5,5.1,81.31,34.8,34,17.8,1007.2,Wednesday,4,Morning
2026-04-15 05:00:00,Bhilai,122,44.1,53.74,270.93,2.2,5.43,82.37,37.0,28,18.1,1007.0,Wednesday,5,Morning
2026-04-15 06:00:00,Bhilai,115,41.28,50.54,255.58,1.96,6.15,83.95,38.5,22,17.5,1005.9,Wednesday,6,Morning
2026-04-15 07:00:00,Bhilai,108,38.26,47.22,248.12,2.2,6.96,83.26,40.3,16,15.7,1005.2,Wednesday,7,Morning
2026-04-15 08:00:00,Bhilai,99,34.98,43.87,239.29,2.16,7.64,87.73,41.0,13,16.5,1004.0,Wednesday,8,Morning
2026-04-15 09:00:00,Bhilai,92,31.77,41.13,219.92,1.67,8.24,103.46,41.0,12,17.2,1002.9,Wednesday,9,Morning
2026-04-15 10:00:00,Bhilai,92,31.65,41.01,210.81,1.33,7.97,114.04,40.8,12,17.5,1002.2,Wednesday,10,Morning
2026-04-15 11:00:00,Bhilai,96,33.57,43.06,205.79,1.15,7.88,125.13,40.1,12,17.1,1002.0,Wednesday,11,Morning
2026-04-15 12:00:00,Bhilai,99,35.08,46.77,198.69,0.97,7.69,141.13,39.2,13,13.9,1002.2,Wednesday,12,Afternoon
2026-04-15 13:00:00,Bhilai,97,33.85,46.44,186.56,0.82,6.56,143.06,37.8,15,12.2,1002.6,Wednesday,13,Afternoon
2026-04-15 14:00:00,Bhilai,97,33.83,46.59,181.53,0.8,6.1,143.69,36.0,18,10.0,1003.3,Wednesday,14,Afternoon
2026-04-15 15:00:00,Bhilai,99,35.12,48.2,183.53,0.88,6.19,147.38,34.2,19,5.9,1004.0,Wednesday,15,Afternoon
2026-04-15 16:00:00,Bhilai,104,36.59,49.87,186.53,1.06,6.54,149.21,33.0,21,6.0,1004.4,Wednesday,16,Afternoon
2026-04-15 17:00:00,Bhilai,107,37.97,51.54,190.22,1.35,7.1,149.94,31.5,25,11.3,1004.8,Wednesday,17,Evening
2026-04-15 18:00:00,Bhilai,110,39.31,52.48,202.69,2.2,7.36,138.6,31.0,26,10.8,1004.4,Wednesday,18,Evening
2026-04-15 19:00:00,Bhilai,114,40.82,53.51,224.06,3.07,7.27,121.44,29.9,29,11.8,1004.2,Wednesday,19,Evening
2026-04-15 20:00:00,Bhilai,117,42.11,54.57,242.91,3.53,7.06,109.32,29.0,30,14.8,1004.1,Wednesday,20,Evening
2026-04-15 21:00:00,Bhilai,117,42.1,54.17,252.66,3.76,6.49,98.15,28.3,30,13.5,1003.9,Wednesday,21,Night
2026-04-15 22:00:00,Bhilai,118,42.51,54.34,263.74,3.98,5.95,89.69,28.0,30,13.9,1003.7,Wednesday,22,Night
2026-04-15 23:00:00,Bhilai,119,42.74,54.27,271.5,4.15,5.4,82.39,27.6,31,14.4,1003.9,Wednesday,23,Night
2026-04-16 00:00:00,Bhilai,118,42.38,53.37,271.34,3.97,4.87,76.34,27.4,35,14.0,1004.6,Thursday,0,Morning
2026-04-16 01:00:00,Bhilai,118,42.36,52.92,270.58,3.57,4.56,73.15,28.0,35,14.9,1005.5,Thursday,1,Morning
2026-04-16 02:00:00,Bhilai,118,42.3,52.54,266.4,3.13,4.37,73.82,30.1,33,13.0,1006.7,Thursday,2,Morning
2026-04-16 03:00:00,Bhilai,117,42.1,52.46,257.67,2.59,4.78,83.61,32.7,33,14.8,1007.2,Thursday,3,Morning
2026-04-16 04:00:00,Bhilai,117,42.08,51.99,254.87,2.34,4.84,85.25,35.8,27,14.2,1007.5,Thursday,4,Morning
2026-04-16 05:00:00,Bhilai,117,42.07,51.61,252.94,2.15,4.99,86.13,38.3,19,12.3,1007.3,Thursday,5,Morning
2026-04-16 06:00:00,Bhilai,116,41.43,50.71,248.22,2.08,5.32,86.39,39.4,17,10.4,1006.3,Thursday,6,Morning
2026-04-16 07:00:00,Bhilai,113,40.32,49.45,246.83,2.26,5.84,85.15,41.1,14,9.7,1005.3,Thursday,7,Morning
2026-04-16 08:00:00,Bhilai,109,38.82,48.0,243.13,2.08,6.77,89.5,41.5,13,11.2,1004.6,Thursday,8,Morning
2026-04-16 09:00:00,Bhilai,101,35.57,45.35,224.78,1.4,8.99,103.75,41.6,13,13.0,1003.5,Thursday,9,Morning
2026-04-16 10:00:00,Bhilai,100,35.34,44.96,218.09,1.15,8.87,111.17,41.0,13,15.8,1002.7,Thursday,10,Morning
2026-04-16 11:00:00,Bhilai,105,37.34,46.85,216.85,1.07,8.48,119.01,40.7,13,17.4,1002.3,Thursday,11,Morning
2026-04-16 12:00:00,Bhilai,106,37.57,48.53,196.69,1.07,9.37,136.72,39.8,13,14.8,1002.1,Thursday,12,Afternoon
2026-04-16 13:00:00,Bhilai,99,35.01,46.36,179.52,0.95,8.08,139.1,37.5,17,13.9,1002.7,Thursday,13,Afternoon
2026-04-16 14:00:00,Bhilai,97,34.15,45.44,175.77,0.94,7.11,138.85,36.1,19,11.5,1003.8,Thursday,14,Afternoon
2026-04-16 15:00:00,Bhilai,98,34.58,45.97,178.35,1.06,6.76,140.44,34.2,23,9.6,1005.0,Thursday,15,Afternoon
2026-04-16 16:00:00,Bhilai,99,34.84,46.27,180.83,1.26,6.59,139.69,32.5,25,9.2,1006.0,Thursday,16,Afternoon
2026-04-16 17:00:00,Bhilai,99,34.75,46.34,182.84,1.59,6.53,136.79,32.0,25,7.9,1006.1,Thursday,17,Evening
2026-04-16 18:00:00,Bhilai,99,34.91,46.44,191.9,2.29,6.36,124.72,31.6,26,9.2,1005.8,Thursday,18,Evening
2026-04-16 19:00:00,Bhilai,101,35.65,47.12,207.73,2.85,5.97,109.68,31.1,28,11.8,1005.4,Thursday,19,Evening
2026-04-16 20:00:00,Bhilai,103,36.45,47.98,221.29,3.09,5.56,99.82,30.1,30,9.1,1005.4,Thursday,20,Evening
2026-04-16 21:00:00,Bhilai,103,36.48,47.67,229.19,3.21,5.05,90.73,29.6,32,10.5,1005.1,Thursday,21,Night
2026-04-16 22:00:00,Bhilai,104,36.92,47.57,238.73,3.36,4.64,84.07,27.9,37,10.7,1005.8,Thursday,22,Night
2026-04-16 23:00:00,Bhilai,105,37.02,46.99,242.8,3.33,4.23,81.32,28.4,33,10.5,1006.3,Thursday,23,Night
2026-04-17 00:00:00,Bhilai,102,36.04,45.64,231.01,2.71,4.04,87.93,27.8,39,7.8,1006.8,Friday,0,Morning
2026-04-17 01:00:00,Bhilai,100,35.27,43.97,227.94,2.38,3.9,87.11,28.6,36,8.3,1008.0,Friday,1,Morning
2026-04-17 02:00:00,Bhilai,98,34.37,42.31,222.42,1.97,3.98,87.93,31.1,33,6.9,1008.8,Friday,2,Morning
2026-04-17 03:00:00,Bhilai,95,33.25,40.74,211.77,1.46,4.3,91.47,33.5,32,9.3,1009.5,Friday,3,Morning
2026-04-17 04:00:00,Bhilai,94,32.71,39.73,211.68,1.43,4.3,89.51,35.2,31,11.2,1009.9,Friday,4,Morning
2026-04-17 05:00:00,Bhilai,93,32.3,39.11,214.14,1.49,4.3,87.11,37.1,27,8.9,1009.5,Friday,5,Morning
2026-04-17 06:00:00,Bhilai,92,31.42,38.19,214.86,1.65,4.41,83.94,37.8,25,7.4,1008.9,Friday,6,Morning
2026-04-17 07:00:00,Bhilai,89,30.36,37.36,215.38,1.85,5.01,82.22,39.7,21,5.6,1007.9,Friday,7,Morning
2026-04-17 08:00:00,Bhilai,87,29.37,36.83,212.93,1.72,6.0,87.21,40.7,18,5.0,1006.6,Friday,8,Morning
2026-04-17 09:00:00,Bhilai,87,29.25,37.62,204.59,1.44,7.02,98.69,41.2,16,6.8,1005.3,Friday,9,Morning
2026-04-17 10:00:00,Bhilai,88,29.93,38.57,201.92,1.28,6.96,103.64,41.0,15,9.4,1004.6,Friday,10,Morning
2026-04-17 11:00:00,Bhilai,93,31.91,40.89,202.39,1.29,7.39,110.91,40.2,16,11.1,1004.1,Friday,11,Morning
2026-04-17 12:00:00,Bhilai,96,33.62,45.57,185.17,1.27,8.48,127.52,39.0,18,11.1,1004.0,Friday,12,Afternoon
2026-04-17 13:00:00,Bhilai,91,31.03,44.29,170.0,1.16,7.44,129.56,37.1,22,10.1,1004.7,Friday,13,Afternoon
2026-04-17 14:00:00,Bhilai,89,30.01,43.47,167.49,1.23,7.09,129.75,35.8,24,10.3,1005.3,Friday,14,Afternoon
2026-04-17 15:00:00,Bhilai,89,30.38,43.91,171.91,1.54,7.31,130.46,34.5,28,11.9,1006.0,Friday,15,Afternoon
2026-04-17 16:00:00,Bhilai,91,31.06,44.39,179.74,2.09,7.73,127.14,34.0,29,11.4,1006.4,Friday,16,Afternoon
2026-04-17 17:00:00,Bhilai,92,31.77,45.02,189.71,2.73,8.15,123.18,32.9,32,7.7,1006.4,Friday,17,Evening
2026-04-17 18:00:00,Bhilai,95,32.89,46.05,210.63,3.88,8.4,113.27,31.2,40,8.8,1006.0,Friday,18,Evening
2026-04-17 19:00:00,Bhilai,98,34.64,47.88,241.68,5.12,8.6,102.4,30.0,44,8.2,1006.0,Friday,19,Evening
2026-04-17 20:00:00,Bhilai,103,36.52,49.94,270.68,5.88,8.82,95.57,29.1,45,4.1,1005.9,Friday,20,Evening
2026-04-17 21:00:00,Bhilai,106,37.65,50.96,289.9,6.18,8.7,89.02,28.3,46,2.7,1005.8,Friday,21,Night
2026-04-17 22:00:00,Bhilai,109,38.87,52.07,306.3,6.26,8.16,82.98,27.9,48,5.4,1006.0,Friday,22,Night
2026-04-17 23:00:00,Bhilai,111,39.54,52.22,314.18,6.11,7.19,76.0,27.9,47,3.3,1006.5,Friday,23,Night
2026-04-18 00:00:00,Bhilai,110,38.96,50.59,306.65,5.39,5.71,67.61,27.5,52,1.5,1006.1,Saturday,0,Morning
2026-04-18 01:00:00,Bhilai,108,38.43,49.05,295.77,4.46,4.49,62.25,28.5,51,7.9,1006.8,Saturday,1,Morning
2026-04-18 02:00:00,Bhilai,107,37.9,47.63,283.3,3.69,3.61,60.09,30.9,45,6.6,1007.9,Saturday,2,Morning
2026-04-18 03:00:00,Bhilai,106,37.44,46.47,262.02,2.8,3.05,64.38,34.0,36,8.7,1008.5,Saturday,3,Morning
2026-04-18 04:00:00,Bhilai,105,37.26,45.64,251.2,2.39,2.83,67.02,36.2,28,10.4,1008.4,Saturday,4,Morning
2026-04-18 05:00:00,Bhilai,105,37.22,45.14,246.86,2.23,2.8,68.26,38.1,24,8.8,1008.1,Saturday,5,Morning
2026-04-18 06:00:00,Bhilai,104,36.87,44.42,242.53,2.23,2.88,68.43,38.7,23,5.3,1007.5,Saturday,6,Morning
2026-04-18 07:00:00,Bhilai,104,36.75,44.13,240.99,2.39,3.22,68.87,40.7,19,5.6,1006.7,Saturday,7,Morning
2026-04-18 08:00:00,Bhilai,106,37.38,44.9,237.82,2.21,4.17,77.65,41.5,16,6.6,1005.6,Saturday,8,Morning
2026-04-18 09:00:00,Bhilai,112,39.87,48.46,225.34,1.81,5.94,99.67,42.0,14,7.5,1004.8,Saturday,9,Morning
2026-04-18 10:00:00,Bhilai,112,40.13,48.87,219.61,1.66,5.9,106.44,41.8,14,9.8,1004.0,Saturday,10,Morning
2026-04-18 11:00:00,Bhilai,114,40.67,49.49,217.81,1.66,5.78,110.97,41.2,14,12.1,1003.7,Saturday,11,Morning
2026-04-18 12:00:00,Bhilai,120,43.4,55.14,207.61,1.7,5.44,126.09,40.0,15,12.2,1003.6,Saturday,12,Afternoon
2026-04-18 13:00:00,Bhilai,117,42.17,55.38,201.24,1.63,4.49,132.2,38.7,16,6.5,1004.3,Saturday,13,Afternoon
2026-04-18 14:00:00,Bhilai,114,40.77,53.93,201.7,1.66,4.08,132.9,38.0,16,8.4,1005.0,Saturday,14,Afternoon
2026-04-18 15:00:00,Bhilai,114,40.85,53.73,211.75,2.16,3.91,126.09,38.3,16,6.5,1005.4,Saturday,15,Afternoon
2026-04-18 16:00:00,Bhilai,116,41.38,54.07,226.09,2.84,3.8,116.1,37.4,16,6.1,1005.7,Saturday,16,Afternoon
2026-04-18 17:00:00,Bhilai,117,41.97,54.67,240.76,3.57,3.77,110.83,34.4,22,11.9,1006.0,Saturday,17,Evening
2026-04-18 18:00:00,Bhilai,119,42.79,55.48,257.08,4.27,3.78,104.51,31.6,30,10.6,1005.9,Saturday,18,Evening
2026-04-18 19:00:00,Bhilai,122,44.03,56.7,273.69,4.49,3.72,95.15,30.9,33,6.1,1005.6,Saturday,19,Evening
2026-04-18 20:00:00,Bhilai,125,45.2,57.81,287.89,4.47,3.62,87.85,29.5,36,7.0,1005.8,Saturday,20,Evening
2026-04-18 21:00:00,Bhilai,125,45.25,57.35,292.85,4.27,3.35,79.37,29.3,36,14.8,1005.5,Saturday,21,Night
2026-04-18 22:00:00,Bhilai,126,45.54,57.05,297.26,4.11,3.11,72.73,29.5,36,17.2,1005.2,Saturday,22,Night
2026-04-18 23:00:00,Bhilai,125,45.31,55.97,294.49,3.84,2.84,68.92,28.9,41,14.9,1005.4,Saturday,23,Night
2026-04-19 00:00:00,Bhilai,121,43.52,53.36,276.05,3.16,2.61,71.35,28.6,51,14.0,1005.3,Sunday,0,Morning
2026-04-19 01:00:00,Bhilai,115,41.28,50.12,261.35,2.62,2.44,71.87,28.9,53,13.2,1006.1,Sunday,1,Morning
2026-04-19 02:00:00,Bhilai,108,38.2,46.12,245.8,2.15,2.43,74.13,30.8,48,12.1,1007.3,Sunday,2,Morning
2026-04-19 03:00:00,Bhilai,97,34.25,41.6,223.24,1.59,2.86,81.27,33.0,43,13.3,1008.0,Sunday,3,Morning
2026-04-19 04:00:00,Bhilai,92,31.55,38.2,215.68,1.47,3.29,81.85,35.8,35,13.9,1008.1,Sunday,4,Morning
2026-04-19 05:00:00,Bhilai,87,29.31,35.48,212.18,1.45,3.76,81.2,38.2,25,13.7,1007.6,Sunday,5,Morning
2026-04-19 06:00:00,Bhilai,83,27.11,33.08,207.34,1.52,4.15,79.11,39.2,21,11.4,1007.0,Sunday,6,Morning
2026-04-19 07:00:00,Bhilai,79,25.59,31.78,204.25,1.72,4.62,77.59,41.0,16,9.2,1006.0,Sunday,7,Morning
2026-04-19 08:00:00,Bhilai,78,25.1,31.84,200.09,1.68,5.1,80.75,41.7,14,9.0,1004.8,Sunday,8,Morning
2026-04-19 09:00:00,Bhilai,81,26.22,33.97,191.7,1.55,5.62,90.47,41.8,14,11.2,1004.0,Sunday,9,Morning
2026-04-19 10:00:00,Bhilai,81,26.6,34.62,186.53,1.32,5.38,94.14,41.6,13,10.6,1003.0,Sunday,10,Morning
2026-04-19 11:00:00,Bhilai,83,27.53,35.69,184.37,1.08,5.08,98.77,41.0,14,9.4,1002.4,Sunday,11,Morning
2026-04-19 12:00:00,Bhilai,97,34.03,44.24,183.65,0.98,4.68,117.08,40.2,13,10.4,1002.2,Sunday,12,Afternoon
2026-04-19 13:00:00,Bhilai,104,36.78,48.39,186.55,0.97,4.0,124.24,38.2,16,9.7,1003.3,Sunday,13,Afternoon
2026-04-19 14:00:00,Bhilai,105,37.22,49.04,188.1,1.02,3.68,125.62,37.2,17,10.1,1004.0,Sunday,14,Afternoon
2026-04-19 15:00:00,Bhilai,106,37.62,49.41,190.89,1.26,3.61,124.89,35.2,21,11.6,1004.8,Sunday,15,Afternoon
2026-04-19 16:00:00,Bhilai,107,37.77,49.25,194.01,1.54,3.61,120.97,33.2,26,12.5,1005.6,Sunday,16,Afternoon
2026-04-19 17:00:00,Bhilai,106,37.72,48.68,198.43,1.83,3.64,116.56,32.2,27,11.8,1005.7,Sunday,17,Evening
2026-04-19 18:00:00,Bhilai,106,37.69,47.68,204.24,2.01,3.85,112.03,31.2,30,12.9,1005.7,Sunday,18,Evening
2026-04-19 19:00:00,Bhilai,108,38.3,47.31,211.36,1.95,3.92,110.83,30.9,32,14.5,1006.1,Sunday,19,Evening
2026-04-19 20:00:00,Bhilai,109,38.75,46.74,215.45,1.74,3.77,112.27,31.6,33,19.0,1005.7,Sunday,20,Evening
2026-04-19 21:00:00,Bhilai,106,37.7,44.51,212.22,1.51,3.32,111.37,30.9,37,19.0,1005.6,Sunday,21,Night
2026-04-19 22:00:00,Bhilai,104,36.82,42.88,211.94,1.43,2.89,109.92,30.0,41,17.8,1005.5,Sunday,22,Night
2026-04-19 23:00:00,Bhilai,101,35.7,41.24,209.63,1.35,2.51,107.67,29.5,43,17.2,1005.5,Sunday,23,Night
2026-04-01 00:00:00,Chennai,40,9.63,16.3,214.13,6.16,1.93,25.94,25.9,84,2.7,1010.0,Wednesday,0,Morning
2026-04-01 01:00:00,Chennai,41,9.82,16.3,216.33,6.03,1.54,24.69,26.2,83,4.0,1010.8,Wednesday,1,Morning
2026-04-01 02:00:00,Chennai,42,10.06,16.34,218.75,5.7,1.34,23.98,27.6,77,4.2,1011.6,Wednesday,2,Morning
2026-04-01 03:00:00,Chennai,44,10.51,16.78,226.46,5.68,1.31,22.85,29.2,67,6.9,1012.1,Wednesday,3,Morning
2026-04-01 04:00:00,Chennai,47,11.2,17.59,239.71,6.03,1.37,21.27,30.9,58,7.5,1012.5,Wednesday,4,Morning
2026-04-01 05:00:00,Chennai,51,12.11,18.72,256.69,6.8,1.56,19.73,31.8,53,9.5,1012.2,Wednesday,5,Morning
2026-04-01 06:00:00,Chennai,53,13.21,20.39,280.38,8.19,1.86,17.6,32.1,52,11.1,1011.5,Wednesday,6,Morning
2026-04-01 07:00:00,Chennai,57,14.92,24.01,326.33,9.48,2.5,15.55,32.8,47,12.0,1010.4,Wednesday,7,Morning
2026-04-01 08:00:00,Chennai,60,16.49,26.99,365.87,8.52,3.19,18.49,32.6,46,13.6,1009.5,Wednesday,8,Morning
2026-04-01 09:00:00,Chennai,53,12.89,19.81,206.29,4.86,8.86,37.05,32.0,47,14.0,1008.4,Wednesday,9,Morning
2026-04-01 10:00:00,Chennai,54,13.36,19.87,187.94,3.69,8.62,50.92,31.1,50,14.6,1008.0,Wednesday,10,Morning
2026-04-01 11:00:00,Chennai,57,15.03,21.44,183.47,2.85,7.65,63.29,30.0,55,13.4,1007.8,Wednesday,11,Morning
2026-04-01 12:00:00,Chennai,58,15.47,21.6,178.52,2.22,6.15,72.77,29.2,62,12.5,1008.2,Wednesday,12,Afternoon
2026-04-01 13:00:00,Chennai,57,14.96,20.77,173.77,1.8,4.8,77.46,28.2,68,12.4,1009.0,Wednesday,13,Afternoon
2026-04-01 14:00:00,Chennai,55,14.13,19.67,171.4,1.59,3.91,77.97,28.0,70,13.2,1010.0,Wednesday,14,Afternoon
2026-04-01 15:00:00,Chennai,54,13.57,18.96,172.54,1.59,3.63,78.51,27.8,71,13.0,1010.7,Wednesday,15,Afternoon
2026-04-01 16:00:00,Chennai,53,13.02,18.42,176.52,2.0,3.89,76.07,27.6,70,12.6,1011.6,Wednesday,16,Afternoon
2026-04-01 17:00:00,Chennai,49,11.83,17.17,180.56,2.83,4.02,68.01,27.4,71,12.7,1011.8,Wednesday,17,Evening
2026-04-01 18:00:00,Chennai,43,10.38,15.68,188.23,4.33,3.83,54.82,27.5,73,12.3,1011.3,Wednesday,18,Evening
2026-04-01 19:00:00,Chennai,40,9.47,14.95,200.53,5.31,3.56,44.04,27.5,73,10.8,1010.9,Wednesday,19,Evening
2026-04-01 20:00:00,Chennai,37,8.9,14.54,208.12,5.62,3.41,37.66,27.4,73,9.4,1010.4,Wednesday,20,Evening
2026-04-01 21:00:00,Chennai,35,8.33,13.92,209.14,5.51,2.94,33.49,27.2,74,7.3,1009.9,Wednesday,21,Night
2026-04-01 22:00:00,Chennai,34,8.05,13.68,212.47,5.55,2.4,31.44,27.0,75,4.7,1009.8,Wednesday,22,Night
2026-04-01 23:00:00,Chennai,32,7.77,13.28,212.3,5.67,1.97,30.45,26.5,77,3.1,1009.9,Wednesday,23,Night
2026-04-02 00:00:00,Chennai,32,7.59,12.85,211.56,5.95,1.53,28.9,26.0,81,5.6,1010.2,Thursday,0,Morning
2026-04-02 01:00:00,Chennai,32,7.76,13.12,217.47,6.18,1.26,27.08,25.9,82,6.0,1011.3,Thursday,1,Morning
2026-04-02 02:00:00,Chennai,33,8.04,13.62,223.38,6.14,1.19,25.83,27.0,75,6.0,1012.1,Thursday,2,Morning
2026-04-02 03:00:00,Chennai,36,8.58,14.6,235.67,6.41,1.32,24.64,29.3,64,6.1,1012.9,Thursday,3,Morning
2026-04-02 04:00:00,Chennai,40,9.48,16.05,255.44,7.06,1.47,23.19,31.2,55,7.7,1013.2,Thursday,4,Morning
2026-04-02 05:00:00,Chennai,44,10.63,17.65,280.57,8.07,1.63,21.18,32.5,50,11.1,1013.1,Thursday,5,Morning
2026-04-02 06:00:00,Chennai,50,11.88,19.7,312.3,9.64,2.0,18.67,32.5,52,11.9,1012.8,Thursday,6,Morning
2026-04-02 07:00:00,Chennai,55,13.89,23.95,375.15,10.55,2.96,17.76,33.0,50,12.4,1011.8,Thursday,7,Morning
2026-04-02 08:00:00,Chennai,59,16.13,28.22,442.22,10.64,4.02,20.52,33.2,49,13.1,1010.4,Thursday,8,Morning
2026-04-02 09:00:00,Chennai,46,11.14,18.68,247.66,6.73,9.1,42.0,32.5,53,14.0,1009.4,Thursday,9,Morning
2026-04-02 10:00:00,Chennai,54,13.63,20.76,227.92,5.65,8.95,59.18,31.5,57,14.2,1009.3,Thursday,10,Morning
2026-04-02 11:00:00,Chennai,67,19.55,26.04,207.01,3.91,8.6,78.64,30.6,61,14.5,1008.9,Thursday,11,Morning
2026-04-02 12:00:00,Chennai,59,16.05,20.79,157.15,2.18,8.13,85.1,30.2,62,13.7,1008.7,Thursday,12,Afternoon
2026-04-02 13:00:00,Chennai,59,15.7,20.03,146.37,1.79,7.35,89.62,29.1,69,12.5,1009.4,Thursday,13,Afternoon
2026-04-02 14:00:00,Chennai,57,15.07,19.1,141.04,1.58,6.46,91.67,28.9,70,12.8,1010.2,Thursday,14,Afternoon
2026-04-02 15:00:00,Chennai,57,14.75,18.78,142.56,1.82,6.23,93.53,28.5,71,11.2,1010.9,Thursday,15,Afternoon
2026-04-02 16:00:00,Chennai,57,14.82,19.14,150.91,2.57,6.56,93.21,28.2,73,11.2,1011.8,Thursday,16,Afternoon
2026-04-02 17:00:00,Chennai,54,13.58,17.99,158.63,3.81,6.6,85.7,27.8,76,11.4,1012.2,Thursday,17,Evening
2026-04-02 18:00:00,Chennai,48,11.44,15.92,171.19,5.7,5.79,71.06,27.6,83,9.7,1011.7,Thursday,18,Evening
2026-04-02 19:00:00,Chennai,41,9.93,14.78,189.11,6.99,4.85,57.91,27.5,83,7.9,1011.1,Thursday,19,Evening
2026-04-02 20:00:00,Chennai,38,9.01,14.28,202.5,7.41,4.33,48.82,27.1,84,5.3,1010.6,Thursday,20,Evening
2026-04-02 21:00:00,Chennai,35,8.38,14.09,214.13,7.57,3.65,40.6,26.4,87,2.7,1010.3,Thursday,21,Night
2026-04-02 22:00:00,Chennai,36,8.56,15.15,236.9,8.29,3.11,34.07,26.2,89,3.3,1010.2,Thursday,22,Night
2026-04-02 23:00:00,Chennai,37,8.85,15.94,254.81,9.13,2.69,29.37,25.7,91,4.8,1010.1,Thursday,23,Night
2026-04-03 00:00:00,Chennai,37,8.95,15.88,260.41,9.66,2.23,25.96,25.6,93,7.0,1010.6,Friday,0,Morning
2026-04-03 01:00:00,Chennai,39,9.29,16.19,266.78,9.75,1.95,23.51,25.5,92,6.9,1011.5,Friday,1,Morning
2026-04-03 02:00:00,Chennai,41,9.84,16.88,274.45,9.67,1.82,21.56,27.0,81,5.9,1012.2,Friday,2,Morning
2026-04-03 03:00:00,Chennai,45,10.83,18.17,288.13,9.93,1.8,19.53,29.2,69,6.9,1012.7,Friday,3,Morning
2026-04-03 04:00:00,Chennai,51,12.26,19.98,306.0,10.52,1.87,17.57,31.0,57,6.2,1013.1,Friday,4,Morning
2026-04-03 05:00:00,Chennai,55,14.02,22.13,323.13,11.45,2.12,15.98,33.0,45,4.3,1012.7,Friday,5,Morning
2026-04-03 06:00:00,Chennai,59,15.99,24.73,338.86,12.95,2.79,14.07,33.2,44,8.4,1012.0,Friday,6,Morning
2026-04-03 07:00:00,Chennai,66,19.07,29.39,375.2,13.44,4.42,14.06,33.1,51,14.3,1010.9,Friday,7,Morning
2026-04-03 08:00:00,Chennai,75,23.35,34.88,392.53,11.84,8.39,20.01,32.5,55,16.3,1009.5,Friday,8,Morning
2026-04-03 09:00:00,Chennai,71,21.72,28.87,212.31,10.61,20.35,36.16,31.9,55,18.3,1008.6,Friday,9,Morning
2026-04-03 10:00:00,Chennai,69,20.68,26.71,185.17,9.3,18.78,49.17,31.4,57,15.8,1007.9,Friday,10,Morning
2026-04-03 11:00:00,Chennai,70,20.88,26.55,179.07,8.55,17.6,59.13,30.9,60,14.8,1007.3,Friday,11,Morning
2026-04-03 12:00:00,Chennai,69,20.65,25.9,176.87,7.86,16.26,67.11,30.3,62,15.4,1007.4,Friday,12,Afternoon
2026-04-03 13:00:00,Chennai,68,20.09,24.96,175.43,6.97,14.44,72.62,29.2,67,14.4,1008.1,Friday,13,Afternoon
2026-04-03 14:00:00,Chennai,66,19.35,23.96,175.32,6.34,13.09,75.36,29.0,69,14.3,1009.1,Friday,14,Afternoon
2026-04-03 15:00:00,Chennai,65,18.59,23.1,178.71,6.21,12.01,75.98,29.0,70,13.5,1010.1,Friday,15,Afternoon
2026-04-03 16:00:00,Chennai,61,16.97,21.41,183.14,6.73,10.97,72.38,28.8,71,12.3,1010.7,Friday,16,Afternoon
2026-04-03 17:00:00,Chennai,56,14.34,18.52,185.85,7.52,9.9,66.71,28.5,73,9.7,1011.2,Friday,17,Evening
2026-04-03 18:00:00,Chennai,47,11.24,15.1,188.79,8.31,8.87,58.75,28.4,77,7.9,1010.9,Friday,18,Evening
2026-04-03 19:00:00,Chennai,36,8.71,12.45,193.57,8.64,8.06,50.59,28.2,78,8.7,1010.2,Friday,19,Evening
2026-04-03 20:00:00,Chennai,30,7.07,10.77,196.99,8.52,7.38,44.14,28.0,79,9.1,1009.6,Friday,20,Evening
2026-04-03 21:00:00,Chennai,24,5.85,9.41,194.52,7.88,6.53,38.63,27.6,83,9.6,1008.9,Friday,21,Night
2026-04-03 22:00:00,Chennai,22,5.29,8.85,195.12,7.62,6.32,34.95,27.2,85,8.7,1008.5,Friday,22,Night
2026-04-03 23:00:00,Chennai,22,5.22,8.79,197.17,7.87,6.67,32.7,27.0,86,7.1,1008.7,Friday,23,Night
2026-04-04 00:00:00,Chennai,23,5.5,8.96,198.87,8.32,7.25,31.68,26.9,90,6.9,1008.7,Saturday,0,Morning
2026-04-04 01:00:00,Chennai,25,6.05,9.43,204.01,8.45,7.25,31.67,27.1,88,8.5,1009.5,Saturday,1,Morning
2026-04-04 02:00:00,Chennai,28,6.73,10.11,212.0,8.45,7.01,32.21,28.1,82,8.0,1010.3,Saturday,2,Morning
2026-04-04 03:00:00,Chennai,32,7.83,11.35,225.84,8.75,6.58,32.69,30.0,69,8.1,1010.8,Saturday,3,Morning
2026-04-04 04:00:00,Chennai,39,9.34,13.14,243.28,9.17,5.94,33.24,32.0,55,10.9,1011.1,Saturday,4,Morning
2026-04-04 05:00:00,Chennai,46,11.02,15.16,259.75,9.57,5.6,34.09,34.2,45,9.7,1010.6,Saturday,5,Morning
2026-04-04 06:00:00,Chennai,51,12.35,16.85,272.02,9.96,5.63,34.34,34.3,46,8.1,1009.6,Saturday,6,Morning
